0.1,236.28135635045342,236.18135635045343,
0.1,369.63820686049,369.53820686049,
0.1,562.1380057763967,562.0380057763966,
0.1,4830.94075,4830.840749999999,
0.1,5233.539583333335,5233.439583333335,
0.1,4180.91725,4180.81725,
0.1,6503.041333333333,6502.941333333332,
0.1,6400.517333333333,6400.417333333333,
0.1,5847.334416666667,5847.234416666666,
0.1,5825.205749999999,5825.105749999999,
0.1,13290.280166666664,13290.180166666663,
0.1,11350.451500000001,11350.3515,
0.1,12189.915499999997,12189.815499999997,
0.1,14980.35475,14980.25475,
0.1,14515.82175,14515.721749999999,
0.1,12696.152666666665,12696.052666666665,
0.1,10225.1835,10225.083499999999,
0.1,9055.231833333333,9055.131833333333,
0.1,5026.29525,5026.19525,
0.1,4393.836166666666,4393.736166666666,
0.1,6641.9882499999985,6641.888249999998,
0.1,6609.722583333333,6609.622583333333,
0.1,4403.7345,4403.634499999999,
0.1,5626.556833333333,5626.456833333333,
0.1,5918.478583333333,5918.378583333332,
0.1,7464.3505,7464.250499999999,
0.1,11530.315166666667,11530.215166666667,
0.1,10824.40575,10824.30575,
0.1,9380.2445,9380.1445,
0.1,12581.14125,12581.04125,
0.1,82605.00833333333,82604.90833333333,
0.1,84557.98025,84557.88024999999,
0.1,84128.69274999999,84128.59274999998,
0.1,83837.37508333333,83837.27508333333,
0.1,897427.6610833319,897427.5610833319,
0.1,838006.0050833322,838005.9050833322,
0.1,70.88066666666667,70.78066666666668,
0.1,75.46341666666666,75.36341666666667,
0.1,69.83150000000002,69.73150000000003,
0.1,59.59191666666666,59.49191666666666,
0.1,74.397,74.29700000000001,
0.1,53.72408333333334,53.62408333333334,
0.1,76.08225,75.98225000000001,
0.1,128.02833333333334,127.92833333333334,
0.1,118.2111666666667,118.1111666666667,
0.1,353.1594166666667,353.05941666666666,
0.1,245.47383333333332,245.37383333333332,
0.1,284.35075,284.25075,
0.1,253.32758333333328,253.22758333333329,
0.1,245.39874999999998,245.29874999999998,
0.1,242.13991666666664,242.03991666666664,
0.1,25.94038335503941,25.840383355039407,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,67.27674999999998,67.17674999999998,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,114.03999999999999,113.94,
0.1,194.3701666666667,194.2701666666667,
0.1,121.25475,121.15475,
0.1,101.70491666666666,101.60491666666667,
0.1,123.90725,123.80725000000001,
0.1,122.58783333333332,122.48783333333333,
0.1,116.04908333333334,115.94908333333335,
0.1,75.79225,75.69225,
0.1,104.62991666666669,104.5299166666667,
0.1,124.55683333333334,124.45683333333335,
0.1,123.29433333333334,123.19433333333335,
0.1,179.23274999999998,179.13275,
0.1,100.19016666666667,100.09016666666668,
0.1,157.7345,157.6345,
0.1,76.42375000000001,76.32375000000002,
0.1,106.97108333333334,106.87108333333335,
0.1,91.79691666666666,91.69691666666667,
0.1,189.19774999999998,189.09775,
0.1,136.16458333333333,136.06458333333333,
0.1,174.91291666666666,174.81291666666667,
0.1,137.82649999999998,137.7265,
0.1,83.49666666666667,83.39666666666668,
0.1,241.8913333333334,241.7913333333334,
0.1,243.17458333333332,243.07458333333332,
0.1,129.789,129.689,
0.1,111.37349999999998,111.27349999999998,
0.1,131.59475,131.49475,
0.1,284.7008333333334,284.60083333333336,
0.1,90.94358333333334,90.84358333333334,
0.1,134.50725,134.40725,
0.1,92.03283333333336,91.93283333333336,
0.1,176.76808333333332,176.66808333333333,
0.1,254.29916666666665,254.19916666666666,
0.1,60.44041666666666,60.340416666666655,
0.1,57.10016666666668,57.00016666666668,
0.1,135.19483333333335,135.09483333333336,
0.1,88.85108333333332,88.75108333333333,
0.1,96.84108333333332,96.74108333333332,
0.1,203.79391666666663,203.69391666666664,
0.1,61.60241666666665,61.50241666666665,
0.1,124.20991666666667,124.10991666666668,
0.1,137.62966666666665,137.52966666666666,
0.1,126.23233333333332,126.13233333333332,
0.1,156.62075000000002,156.52075000000002,
0.1,142.13800000000003,142.03800000000004,
0.1,227.4511666666667,227.3511666666667,
0.1,276.03216666666657,275.93216666666655,
0.1,1429.3914999999997,1429.2914999999998,
0.1,1507.6819999999998,1507.5819999999999,
0.1,1471.236833333333,1471.136833333333,
0.1,2284.3394999999996,2284.2394999999997,
0.1,2303.3879999999995,2303.2879999999996,
0.1,2315.2861666666663,2315.1861666666664,
0.1,2294.872416666666,2294.7724166666662,
0.1,7657.034583333332,7656.934583333332,
0.1,5558.280166666666,5558.180166666666,
0.1,9327.038499999999,9326.938499999998,
0.1,8493.448916666664,8493.348916666664,
0.1,4942.881749999999,4942.781749999998,
0.1,420.57399999999996,420.47399999999993,
0.1,842.4689999999998,842.3689999999998,
0.1,76.9515,76.8515,
0.1,420.57399999999996,420.47399999999993,
0.1,420.57399999999996,420.47399999999993,
0.1,11456.934999999983,11456.834999999983,
0.1,1767.3139999999999,1767.214,
0.1,79990.88350000003,79990.78350000002,
0.1,86127.78183333334,86127.68183333334,
0.1,89077.34383333333,89077.24383333333,
0.1,96462.67883333331,96462.5788333333,
0.1,870723.586416666,870723.4864166661,
0.1,738795.2078333325,738795.1078333325,
0.1,882118.1960833324,882118.0960833324,
0.1,781982.7344999994,781982.6344999995,
0.1,808858.1012499986,808858.0012499986,
0.1,797532.9231666656,797532.8231666656,
0.1,791916.6709999989,791916.570999999,
0.1,949023.3628333325,949023.2628333325,
0.1,872734.9419999995,872734.8419999995,
